HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.candidates,Input.content,Answer.QuestionSentencesBox,Answer.QuestionTextBox,Approve,Reject
38EHZ67RIMS5G6RRKAOF7FV9WAPMGE,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 14:20:38 PST 2016,1,BatchId:2291351;,900,86400,Wed Mar 02 14:20:38 PST 2016,,,3W2LOLRXLBF42SYW5CACFQDUI9RRK1,A2HTN7HCNBQ8V4,Approved,Tue Mar 01 16:27:25 PST 2016,Tue Mar 01 16:29:02 PST 2016,Wed Mar 02 16:29:02 PST 2016,Wed Mar 02 08:21:36 PST 2016,,,97,100% (45/45),100% (45/45),100% (45/45),Viva_la_Vida-In_popular_culture,11,"Category: Music<br/>Title: Viva la Vida<br/>Section: In popular culture<br/><br/>1. •&nbsp;&nbsp;&nbsp;&nbsp; Coldplay performed the song at the Closing Ceremony of London 2012 (the ceremony to mark the end of the Paralympic Games, and so also the end of the summer of the London 2012 Olympic and Paralympics).<br/>2. •&nbsp;&nbsp;&nbsp;&nbsp; The song was performed simultaneously by amateur musicians across the U.K on 9 September 2012 as part of the Bandstand Marathon, the finale event of the London 2012 Festival.<br/>3. •&nbsp;&nbsp;&nbsp;&nbsp; It was the last song played by Chris Moyles on his final BBC Radio 1 breakfast show on Friday 14 September 2012, the longest-running breakfast show in BBC Radio 1's history.<br/>4. •&nbsp;&nbsp;&nbsp;&nbsp; Coldplay performed some of the song live in ""The Simpsons"" episode ""Million Dollar Maybe"".<br/>5. •&nbsp;&nbsp;&nbsp;&nbsp; The song was used in the official soundtrack for ""The Big Year""<br/>6. •&nbsp;&nbsp;&nbsp;&nbsp; The song was played to the crew of the Space Shuttle Atlantis to wake them up on day two of STS-135, the final mission of the Space Shuttle program.<br/>7. It was played for crew member Douglas Hurley.<br/>8. •&nbsp;&nbsp;&nbsp;&nbsp; The song was used as a fanfare to welcome the Singapore Armed Forces Parachute Team (better known as the ""Red Lions"") during the National Day celebrations of 2011 in Singapore.<br/>9. •&nbsp;&nbsp;&nbsp;&nbsp; The song was used by the People's Part of Freedom and Democracy of the Netherlands (VVD) when Party Leader and Prime Minister Mark Rutte walked on stage to present his acceptance speech after winning the 2012 parliamentary elections.<br/>10. •&nbsp;&nbsp;&nbsp;&nbsp; The song also appears on NBA 2K13 and Pro Evolution Soccer 2014 as part of the game's soundtrack.<br/>11. •&nbsp;&nbsp;&nbsp;&nbsp;<strike> ""Viva la Vida"" has also been spoofed in a music video titled ""Fallen Kingdom"", created by YouTube's CaptainSparklez and TryHardNinja.</strike><br/>12. •&nbsp;&nbsp;&nbsp;&nbsp; This song has since been used as the main theme of Indonesian television channel ANTV, as part of the channel's 20th anniversary.<br/>13. •&nbsp;&nbsp;&nbsp;&nbsp;The song is the theme song of the Christian radio show Issues, Etc.<br/>14. •&nbsp;&nbsp;&nbsp;&nbsp; As of 8 October 2011, the song has been made available for download in Rock Band 3 as by itself or as part of the ""Coldplay Collection 1"" track pack.<br/>",1,"When did the song ""Viva la Vida"" become available for download in the game Rock Band 3?",,
3VGZ74AYTGGS7KF07LU14JQX2WLCGM,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 14:20:38 PST 2016,1,BatchId:2291351;,900,86400,Wed Mar 02 14:20:38 PST 2016,,,3PH3VY7DJLX4ZJE447NSP49OEXJWZV,A3A1URQY4UZHRL,Approved,Tue Mar 01 16:29:00 PST 2016,Tue Mar 01 16:29:40 PST 2016,Wed Mar 02 16:29:40 PST 2016,Wed Mar 02 08:21:37 PST 2016,,,40,100% (7/7),100% (7/7),100% (7/7),Love_the_Way_You_Lie-Synopsis,1,"Category: Music<br/>Title: Love the Way You Lie<br/>Section: Synopsis<br/><br/>1. <strike>Rihanna sings the chorus in front of a burning house, while an interspersing scene shows fire on a woman's (Fox) palms.</strike><br/>2. In another scene, the woman is asleep with her lover (Monaghan) and wakes up.<br/>3. Eminem begins to rap in an open field.<br/>4. The woman attacks her lover after seeing the name ""Cindy"" and a phone number written on his hand.<br/>5. He unsuccessfully tries to kiss the woman and brings her back after she attempts to leave him.<br/>6. The man then pushes her onto the wall and aims his fist at her, puncturing the wall instead.<br/>7. After Rihanna sings again, the video flashes back to when the couple first meet ""at a seedy dive bar next door"" to a liquor store.<br/>8. The man steals a bottle of vodka and they kiss on the rooftop.During the present, the man apologizes to his lover and they are reconciled.<br/>9. In another flashback, he attacks someone who plays pool with his lover.<br/>10. Eminem joins Rihanna in front of the burning house for the final verse.<br/>11. Meanwhile, after the flashback, the woman comes home and locks herself in the bathroom to stop her abusive lover from entering.<br/>12. In another scene, the fire on her palms vanish as she clasps her hands.<br/>13. Flames later engulf Eminem and the couple, who are then shown fighting in front of the burning house.<br/>14. In the end, the couple stay together and the video returns to their first scene, in which they sleep.<br/>",3,Who raps in an open field?,,
3RIHDBQ1NEYJG2M24G6XSF7ABA2MHD,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 14:20:38 PST 2016,1,BatchId:2291351;,900,86400,Wed Mar 02 14:20:38 PST 2016,,,3X87C8JFV6B2EAW4X6UE1MUZ3H1QSF,A2HTN7HCNBQ8V4,Approved,Tue Mar 01 16:09:51 PST 2016,Tue Mar 01 16:10:52 PST 2016,Wed Mar 02 16:10:52 PST 2016,Wed Mar 02 08:21:37 PST 2016,,,61,100% (45/45),100% (45/45),100% (45/45),All_I_Want_for_Christmas_Is_You-Live_performances,2,"Category: Music<br/>Title: All I Want for Christmas Is You<br/>Section: Live performances<br/><br/>1. Carey has performed the song during concerts as well as live televised performances.<br/>2. <strike>It was part of the set-list during the Japanese shows of Carey's Daydream World Tour (1996), Butterfly World Tour (1998), Rainbow World Tour (2000), (2002–03) (also sung during the December leg of the tour) and The Adventures of Mimi Tour (2006).</strike><br/>3. Additionally, Carey performed the song at the 2004 Walt Disney World Christmas Day Parade, which aired on ABC.<br/>4. Carey sang the So So Def remix version at the opening night of her Angels Advocate Tour on New Year's Eve.<br/>5. On November 9, 2010, Carey taped a live Christmas Special featuring the song, which aired on December 13, 2010 on ABC.<br/>6. Additionally, Carey performed the song alongside ""Oh Santa!""<br/>7. airing on ESPN and ABC throughout the day on Christmas Day of 2010.<br/>8. On December 3, she performed both songs at the Walt Disney World Resort theme park, Magic Kingdom, in a performance that was taped and aired part of the Walt Disney World Christmas Day Parade on ABC.<br/>9. She performed them again in a music video promoting the day's NBA games that aired on both networks.<br/>",3,"When did Mariah Carey perform ""All I Want for Christmas Is You"" for the Walt Disney World Christmas Day Parade?",,
3UY4PIS8QRLEU9MOESICD7G3ZBG1NT,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 14:20:38 PST 2016,1,BatchId:2291351;,900,86400,Wed Mar 02 14:20:38 PST 2016,,,3QRYMNZ7FYHIQDWR6E7N7XVG0PHTN9,A7BW5SCFKBUCE,Approved,Tue Mar 01 14:42:09 PST 2016,Tue Mar 01 14:53:58 PST 2016,Wed Mar 02 14:53:58 PST 2016,Wed Mar 02 08:21:37 PST 2016,,,709,100% (174/174),100% (174/174),100% (174/174),Jingle_Bell_Rock-Chart_performance,3,"Category: Music<br/>Title: Jingle Bell Rock<br/>Section: Chart performance<br/><br/>1. Helms's original version charted at No.<br/>2. 13 on ""Billboard""'s Most Played C&W by Jockeys chart, a predecessor to the Hot Country Songs chart.<br/>3. <strike>After it was featured on the soundtrack to the 1996 film ""Jingle All the Way"", the original version returned to the country charts in late 1996-early 1997, reaching a peak of No.</strike><br/>4. 60.It also crossed to the pop charts, reaching #11 in the Cashbox Top 60, week ending January 11, 1958.<br/>","1,4",What did the original version chart at?,,
3ODOP6T3ASKZXMUEFR3UJHK800Z42I,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 14:20:38 PST 2016,1,BatchId:2291351;,900,86400,Wed Mar 02 14:20:38 PST 2016,,,3XCC1ODXDLBQDVWRIHU9BCP3HFJRQT,A2LKGMMTO4DC4Z,Approved,Tue Mar 01 16:29:31 PST 2016,Tue Mar 01 16:30:19 PST 2016,Wed Mar 02 16:30:19 PST 2016,Wed Mar 02 08:21:37 PST 2016,,,48,100% (33/33),100% (33/33),100% (33/33),"Have_Yourself_a_Merry_Little_Christmas-""Meet_Me_in_St._Louis""",3,"Category: Music<br/>Title: Have Yourself a Merry Little Christmas<br/>Section: ""Meet Me in St. Louis""<br/><br/>1. The song was written while Martin was vacationing in a house in the neighborhood of Southside in Birmingham, Alabama, that his father Hugh Martin designed for his mother as a honeymoon cottage.<br/>2. Located at 1919 South 15th Avenue, (just down the street from his birthplace at 1900 South 14th Avenue) the house became the home of Martin and his family in 1923.<br/>3. <strike>The song first appeared in a scene in ""Meet Me in St. Louis"", in which a family is distraught by the father's plans to move to New York City for a job promotion, leaving behind their beloved home in St. Louis, Missouri, just before the long-anticipated 1904 World's Fair begins.</strike><br/>4. In a scene set on Christmas Eve, Judy Garland's character, Esther, sings the song to cheer up her despondent five-year-old sister, Tootie, played by Margaret O'Brien.<br/>",1,Where was the song written?,,
3IKDQS3DQE063BLVX9U4PV3DH9DCIE,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 14:20:38 PST 2016,1,BatchId:2291351;,900,86400,Wed Mar 02 14:20:38 PST 2016,,,37UQDCYH6XV80K8TV2QDCIXBXV27V2,A2LKGMMTO4DC4Z,Approved,Tue Mar 01 15:55:32 PST 2016,Tue Mar 01 15:57:01 PST 2016,Wed Mar 02 15:57:01 PST 2016,Wed Mar 02 08:21:37 PST 2016,,,89,100% (33/33),100% (33/33),100% (33/33),Prison_Break-Home_media,8,"Category: Tv<br/>Title: Prison Break<br/>Section: Home media<br/><br/>1. The DVD and Blu-ray Disc sets of each season were released after their television broadcast in various regions.<br/>2. At the 2006 International Consumer Electronics Show, 20th Century Fox Home Entertainment announced that the complete first season of ""Prison Break"" was to be released on Blu-ray in early 2007.<br/>3. The release date was later announced to be November 13, 2007 and ""Prison Break"" became the first television show to be released on Blu-ray Disc by Fox.<br/>4. The Blu-ray box set contains six discs and includes all the DVD box set's special features.<br/>5. A DVD set containing the first three seasons was released on May 19, 2008 in Region 2.<br/>6. The television movie, """", was included in the Season 4 set in Regions 2 and 4, but was released separately in Region 1.<br/>7. ""The Final Break"" was later released separately in Regions 2 and 4.<br/>8. <strike>In France, Germany and the United Kingdom, a Blu-ray package of all four seasons including ""The Final Break"" has been released.</strike><br/>9. Over a year after its initial release, Season 4 was later re-issued in Region 4 without ""The Final Break"" included.<br/>",3,Which television show was first to be released on Blu-ray by Fox?,,
3TTPFEFXCTKHRZ1AH0ZG3JAOLANH6Y,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 14:20:38 PST 2016,1,BatchId:2291351;,900,86400,Wed Mar 02 14:20:38 PST 2016,,,3018Q3ZVOIQYQFPATLXNLCAYDXJRA8,A7BW5SCFKBUCE,Approved,Tue Mar 01 14:26:58 PST 2016,Tue Mar 01 14:37:10 PST 2016,Wed Mar 02 14:37:10 PST 2016,Wed Mar 02 08:21:37 PST 2016,,,612,100% (174/174),100% (174/174),100% (174/174),Friends-Awards,2,"Category: Tv<br/>Title: Friends<br/>Section: Awards<br/><br/>1. To maintain the series' ensemble format, the main cast members decided to enter themselves in the same acting categories for awards.<br/>2. <strike>Beginning with the series' eighth season, the actors decided to submit themselves in the lead actor balloting, rather than in the supporting actor fields.</strike><br/>3. The series was nominated for 63 Primetime Emmy Awards, winning six.<br/>4. Aniston and Kudrow are the only main cast members to win an Emmy, while Cox is the only actor not to be nominated.<br/>5. The series won the 2002 Emmy Award for Outstanding Comedy Series, with nominations in 1995, 1996, 1999, 2000 and 2003.<br/>6. The series also won an American Comedy Award, one GLAAD Media Award, one Golden Globe Award, three Logie Awards, six People's Choice Awards, one Satellite Award, and one Screen Actors Guild Award.<br/>",5,When did the series win an Emmy Award?,,
382GHPVPHSROI4QXJRHZ2RP06EZ43T,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 14:20:38 PST 2016,1,BatchId:2291351;,900,86400,Wed Mar 02 14:20:38 PST 2016,,,3GGAI1SQEVYVME9G8RXX586C7DBMCN,A2HTN7HCNBQ8V4,Approved,Tue Mar 01 15:17:59 PST 2016,Tue Mar 01 15:19:00 PST 2016,Wed Mar 02 15:19:00 PST 2016,Wed Mar 02 08:21:37 PST 2016,,,61,100% (45/45),100% (45/45),100% (45/45),The_Big_Bang_Theory-U.S._standard_ratings,2,"Category: Tv<br/>Title: The Big Bang Theory<br/>Section: U.S. standard ratings<br/><br/>1. <br/>2. <strike>""The Big Bang Theory"" has been highly rated since its premiere.</strike><br/>3. When the third season premiered on September 21, 2009, ""The Big Bang Theory"" ranked as CBS's highest-rated show of that evening in the adults 18–49 demographic (4.6/10) along with a then-series-high 12.83 million viewers.<br/>4. After the first three seasons aired at different times on Monday nights, CBS moved the show to Thursdays at 8:00 ET for the 2010–2011 schedule, to be in direct competition with NBC's Comedy Block.<br/>5. During its fourth season, it became television's highest rated comedy, just barely beating out eight-year champ ""Two and a Half Men"".<br/>6. However, in the age 18–49 demographic (the show's target age range), it was the second highest rated comedy, behind ABC's ""Modern Family"".<br/>7. The fifth season opened with viewing figures of over 14 million.The sixth season boasts some of the highest-rated episodes for the show so far, with a then-new series high set with ""The Bakersfield Expedition"" (Season 6, Episode 13), with 20 million viewers, a first for the series, which along with ""NCIS"", made CBS the first network to have two scripted series reach that large an audience in the same week since 2007.<br/>8. In the sixth season, the show became the highest rated and viewed scripted show in the 18–49 demographic, trailing only ""NBC's Sunday Night Football"" coverage, and was third in total viewers, trailing ""NCIS"" and ""Sunday Night Football"".<br/>9. Season seven of the show opened strong, continuing the success gained in season six, with the second episode of the premiere, ""The Deception Verification"", setting the new series high in viewers with 20.44 million.Showrunner Steve Molaro, who took over from Bill Prady with the sixth season, credits some of the show's success to the sitcom's exposure in off-network syndication, particularly on TBS, while Michael Schneider of ""TV Guide"" attributes it to the timeslot move two seasons earlier.<br/>10. Chuck Lorre and CBS Entertainment president Nina Tassler also credit the success to the influence of Molaro, in particular the deepening exploration of the firmly established regular characters and their interpersonal relationships, such as the on-again, off-again relationship between Leonard and Penny.<br/>11. Throughout much of the 2012–13 season, ""The Big Bang Theory"" placed first in all of syndication ratings, receiving formidable competition from only ""Judge Judy"" and ""Wheel of Fortune"" (first-run syndication programs).<br/>12. By the end of the 2012–13 television season, ""The Big Bang Theory"" had dethroned ""Judge Judy"" as the ratings leader in all of syndicated programming with 7.1, ""Judy"" descending to second place for that season with a 7.0.<br/>",3,"How many viewers did ""The Big Bang Theory"" draw with their season three premier?",,
3I6NF2WGIGW78Z6LSB7TQDKNAFYG5H,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 14:20:38 PST 2016,1,BatchId:2291351;,900,86400,Wed Mar 02 14:20:38 PST 2016,,,30OG32W0SUBG1UEUGJIS8BVFXFUEN4,A7BW5SCFKBUCE,Approved,Tue Mar 01 14:46:40 PST 2016,Tue Mar 01 15:00:05 PST 2016,Wed Mar 02 15:00:05 PST 2016,Wed Mar 02 08:21:38 PST 2016,,,805,100% (174/174),100% (174/174),100% (174/174),Teen_Wolf-Box_office,3,"Category: Tv<br/>Title: Teen Wolf<br/>Section: Box office<br/><br/>1. Release.Box office.Released on August 23, 1985, ""Teen Wolf"" debuted at #2 in its opening weekend, behind ""Back to the Future"" (also starring Michael J.<br/>2. Fox).<br/>3. <strike>After its initial run, the film grossed $33,086,661 domestically, with a worldwide gross of about $80 million.</strike><br/>",1,What number did Teen wolf debut at?,,
3IZVJEBJ6AK3IK14NM5N3QETH046ZD,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 14:20:38 PST 2016,1,BatchId:2291351;,900,86400,Wed Mar 02 14:20:38 PST 2016,,,3I33IC7ZWF2HMV8PEVIMK42Q15FA2O,A2HTN7HCNBQ8V4,Approved,Tue Mar 01 15:52:18 PST 2016,Tue Mar 01 15:53:24 PST 2016,Wed Mar 02 15:53:24 PST 2016,Wed Mar 02 08:21:38 PST 2016,,,66,100% (45/45),100% (45/45),100% (45/45),Breaking_Bad-Pink_teddy_bear,1,"Category: Tv<br/>Title: Breaking Bad<br/>Section: Pink teddy bear<br/><br/>1. <strike>A motif within the second season is the image of a damaged teddy bear and its missing eye.</strike><br/>2. The teddy bear first appears at the end of the music video ""Fallacies"" for Jesse's band ""TwaüghtHammër"", which was released as a webisode in February 2009 leading to the second season.<br/>3. The teddy bear can also be spotted on the mural on Jane's bedroom wall during the final episode of the second season, further connecting the crash to Jane.<br/>4. It is seen in flashforwards during four episodes, the titles of which, when put together in order, form the sentence ""Seven Thirty-Seven down over ABQ"".<br/>5. The flashforwards are shot in black and white, with the sole exception of the pink teddy bear, which is an homage to the film ""Schindler's List"", in which the color red is used to distinguish a little girl in a coat.<br/>6. At the end of the season, Walter indirectly helps cause the midair collision of two airplanes; the pink teddy bear is then revealed to have fallen out of one of the planes and into the White family's pool.<br/>7. Vince Gilligan called the plane accident an attempt to visualize ""all the terrible grief that Walt has wrought upon his loved ones"" and ""the judgment of God.<br/>8. ""In the first episode of the third season, the NTSB fishes the teddy bear out of his pool and Walt later finds the missing eye in the pool filter.<br/>9. Television critic Myles McNutt has called it ""a symbol of the damage feels responsible for,"" and ""The A.V.<br/>10. Club"" commented that ""the pink teddy bear continues to accuse.""<br/>11. Fans and critics have compared the appearance of the teddy bear's face to an image of Gus Fring's face in the fourth season finale.The teddy bear was auctioned off, among other memorabilia, on September 29, 2013, the air date of the show finale.<br/>12. On October 29 of the same year, Aaron Paul posted production pictures of Cranston posing with the teddy bear on Instagram.<br/>",3,Where in Jane's bedroom can the damaged teddy bear be seen?,,
3IYI9285WS02YM51FRF41WIDUO2CJQ,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 14:20:38 PST 2016,1,BatchId:2291351;,900,86400,Wed Mar 02 14:20:38 PST 2016,,,3KIBXJ1WD5U15F6GDKT8LV8P7MSOKA,A7BW5SCFKBUCE,Approved,Tue Mar 01 14:22:16 PST 2016,Tue Mar 01 14:31:07 PST 2016,Wed Mar 02 14:31:07 PST 2016,Wed Mar 02 08:21:38 PST 2016,,,531,100% (174/174),100% (174/174),100% (174/174),The_Vampire_Diaries-Home_media_releases,11,"Category: Tv<br/>Title: The Vampire Diaries<br/>Section: Home media releases<br/><br/>1. Season one was released on DVD in Regions 1, 2 and 4 and on Blu-ray in Regions A and B.<br/>2. Both United States versions include commentary by cast and crew members on selected episodes, deleted scenes, behind-the-scenes featurettes, webisodes, and a downloadable audiobook of L.J.<br/>3. Smith's ""The Vampire Diaries: The Awakening"".<br/>4. It was released on DVD in Region 2 on August 23, 2010.<br/>5. Following that release, Region 1 began selling DVDs on August 31, 2010, and Region 3 on September 1, 2010.<br/>6. In Region A, it was released on Blu-ray on August 31, 2010.<br/>7. Region B's releases varied; United Kingdom on August 23, 2010, Brazil on August 26, 2010 and Australia on September 1, 2010.<br/>8. ""The Vampire Diaries Season 2"" will be available in DVD and Blu-ray on August 30, 2011.<br/>9. Region B's releases varied; United Kingdom on August 22, 2011, Brazil on August 25, 2011.<br/>10. ""The Vampire Diaries: Season 3"" will be available on DVD and Blu-ray on September 11 and A and on September 5, 2012 for Regions 4 and B.<br/>11. <strike>The Vampire Diaries: Season 4 is available on DVD and Blu-ray in A as of September 15, 2013.</strike><br/>",4,When was the DVD released in region 2?>,,
3H781YYV6TIB9NLKNCZ3TQ5PD26ETQ,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 14:20:38 PST 2016,1,BatchId:2291351;,900,86400,Wed Mar 02 14:20:38 PST 2016,,,37TRT2X24QRMB1BPRUOAEW8DLY9BJU,A7BW5SCFKBUCE,Approved,Tue Mar 01 14:22:26 PST 2016,Tue Mar 01 14:31:23 PST 2016,Wed Mar 02 14:31:23 PST 2016,Wed Mar 02 08:21:38 PST 2016,,,537,100% (174/174),100% (174/174),100% (174/174),Doctor_Who-Official_websites,"1, 2","Category: Tv<br/>Title: Doctor Who<br/>Section: Official websites<br/><br/>1. •&nbsp;&nbsp;&nbsp;&nbsp;<strike> Doctor Who 50th Anniversary: Official BBC Worldwide Site – Doctor Who Doctor Who</strike><br/>2. •&nbsp;&nbsp;&nbsp;&nbsp;<strike> BBC: The Changing Face of Doctor Who – many press cuttings and articles from 1963 onwards</strike><br/>3. •&nbsp;&nbsp;&nbsp;&nbsp; BBC America ""Doctor Who"" website<br/>4. •&nbsp;&nbsp;&nbsp;&nbsp; SPACE Channel ""Doctor Who"" website<br/>",3,Does BBC have a Doctor Who website?,,
3VJ4PFXFJ37NJNJX7CNR2310B1FUA2,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 14:20:38 PST 2016,1,BatchId:2291351;,900,86400,Wed Mar 02 14:20:38 PST 2016,,,3N1FSUEFL50PNGQO2JSC3K7U6M9D4Q,A5EU1AQJNC7F2,Approved,Tue Mar 01 16:07:46 PST 2016,Tue Mar 01 16:07:58 PST 2016,Wed Mar 02 16:07:58 PST 2016,Wed Mar 02 08:21:38 PST 2016,,,12,100% (158/158),100% (112/112),100% (27/27),Orange_Is_the_New_Black-Main_cast,9,"Category: Tv<br/>Title: Orange Is the New Black<br/>Section: Main cast<br/><br/>1. •&nbsp;&nbsp;&nbsp;&nbsp; Taylor Schilling as Piper Chapman: Piper is a bisexual woman who is sent to prison for carrying drug money for her former girlfriend Alex 10 years ago.<br/>2. Piper navigates the stresses it creates in her life and with her fiancé Larry.<br/>3. While in prison, Piper tries to understand and find her place in the hierarchy and re-examines her relationship with Alex, who is also an inmate.<br/>4. •&nbsp;&nbsp;&nbsp;&nbsp; Laura Prepon as Alex Vause: Alex is Piper's ex-girlfriend, who is serving time in the same prison.<br/>5. While growing up in a low socioeconomic class, with a mother working four jobs and a washed-up rock star as a father, Alex was constantly bullied.<br/>6. She eventually wound up working for an international drug cartel.<br/>7. Upon reuniting with Piper in prison, the two re-examine their relationship.<br/>8. Prepon auditioned for the role of Piper, and Jenji Kohan praised her, saying her audition set the bar, and Kohan asked her to read for the role of Alex.<br/>9. •&nbsp;&nbsp;&nbsp;&nbsp;<strike> Michael J. Harney as Sam Healy: Healy is a correctional officer and social worker.</strike><br/>10. He claims to understand Piper, although he acts passive-aggressively towards her.<br/>11. He is married to a Ukrainian immigrant who has two years left until she gets her green card.<br/>12. •&nbsp;&nbsp;&nbsp;&nbsp; Michelle Hurst as Miss Claudette: Piper's cellmate who is very strict and feared by the inmates.<br/>13. Miss Claudette ran an illegal immigration and child-labor cleaning service; the very one she herself had worked in when she came to the United States as a child to pay off her parents' debt.<br/>14. •&nbsp;&nbsp;&nbsp;&nbsp; Kate Mulgrew as Galina ""Red"" Reznikov: Red runs the prison's kitchen as its Master Chef.<br/>15. She owned a restaurant with her husband and worked with the Russian mob.<br/>16. Red is the go-to woman in the prison and runs her racket behind the scenes.<br/>17. She is seen as a mother figure for a group of women, some of whom are former drug users.<br/>18. •&nbsp;&nbsp;&nbsp;&nbsp; Jason Biggs as Larry Bloom: A struggling writer trying to climb the journalism ladder, Larry finds out his fiancée Piper has to go to prison.<br/>19. Larry initially believes their relationship can make it through Piper's sentence.<br/>",14,Who was the master chef of the prison?,,
